STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/13/2014,5.2,,,0,0,,1.9,5.6,0,300,300,7.6,10.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/14/2014,4.4,,,0,0,,2.8,7.2,0.6,300,320,6.7,8.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/15/2014,2.5,,,0,0,,2.2,5.6,0,320,330,6.7,9.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/16/2014,1.9,,,0,0,,3.4,6.7,1.7,20,100,3.6,4.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/17/2014,5.1,,,10.9,0,,7,9.4,5,270,280,8.9,11.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/18/2014,6.1,,,0.3,0,,4.8,6.7,2.2,290,280,10.3,13.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/19/2014,4.9,,,0,0,,2.1,2.8,-1.6,310,310,7.6,10.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/20/2014,4.3,,,0,0,,-0.9,2.2,-2.7,30,30,9.4,11.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/21/2014,4.1,,,0,0,,0.7,2.2,-1,40,40,7.2,8.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/22/2014,3.4,,,1.3,0,,2.6,6.7,0.6,100,110,8.1,9.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/23/2014,5.7,,,6.4,0,,6.4,8.3,5.6,60,60,8.9,11.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/24/2014,2.9,,,14.2,0,,6.4,7.8,5,20,20,5.8,6.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/25/2014,6.3,,,3.6,0,,10.1,15,6.7,270,270,12.5,17.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/26/2014,4.7,,,0,0,,6.9,10,2.8,270,270,8.1,11.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/27/2014,4.1,,,0,0,,6.9,11.1,3.3,230,220,7.6,9.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/28/2014,6,,,0.3,0,,7.9,11.1,4.4,290,280,9.8,13.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/29/2014,3.9,,,0,0,,4.1,5,-1,270,280,6.7,9.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/30/2014,4.4,,,0,0,,-2.4,-1,-5.5,280,320,7.2,9.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/31/2014,4.2,,,0,0,,-4.3,-1,-6.6,300,300,7.6,9.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/1/2015,6.4,,,0,0,,-3.3,0.6,-5.5,230,210,10.3,13
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/2/2015,5.7,,,0,0,,1.3,5,-0.5,270,260,11.6,14.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/3/2015,4.6,,,15.7,36,,-2.1,2.8,-5.5,120,120,9.8,11.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/4/2015,3.7,,,14.5,0,,3.5,11.1,1.7,270,250,7.6,11.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/5/2015,9.9,,,0,0,,4.2,10,-8.2,280,270,16.5,21.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/6/2015,3.9,,,0.5,5,,-8.2,-7.7,-9.3,260,290,9.8,12.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/7/2015,7,,,0,0,,-7.3,-3.2,-15.5,290,300,13.9,17.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/8/2015,6.4,,,0,0,,-13.4,-7.1,-18.2,300,290,11.2,14.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/9/2015,6.4,,,0.3,5,,-4.8,-1,-7.1,270,220,11.2,15.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/10/2015,5.2,,,0,0,,-5.6,-4.3,-8.2,270,270,8.9,10.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/11/2015,4.3,,,0,0,,-6.1,0.6,-9.3,260,270,7.6,10.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/12/2015,4.2,,,5.1,0,,1.7,3.3,0.6,330,350,7.6,10.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/13/2015,4.7,,,0,0,,-2.7,1.7,-9.3,330,330,9.4,11.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/14/2015,3.9,,,0,0,,-7.6,-3.8,-9.9,330,320,5.8,7.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/15/2015,4.3,,,3,20,,-3.3,-0.5,-3.8,250,250,6.7,9.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/16/2015,7,,,0,0,,-2.1,3.3,-9.3,290,290,13,17.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/17/2015,4.9,,,0,0,,-8.8,-5.5,-12.7,290,310,9.8,13.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/18/2015,4.4,,,3.8,0,,-0.2,10.6,-6.6,180,140,11.6,14.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/19/2015,6.8,,,0,0,,5.7,7.8,0,260,250,10.3,13.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/20/2015,6,,,0,0,,0.8,3.9,-2.7,260,250,10.3,13.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/21/2015,3,,,0,0,,-2.7,1.1,-5.5,320,330,6.3,8.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/22/2015,3.1,,,0,0,,0,2.8,-1.6,290,290,6.3,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/23/2015,4.6,,,0,0,,-0.7,2.8,-4.3,240,280,7.2,9.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/24/2015,4.6,,,18,130,,0.2,1.1,-0.5,270,260,8.1,10.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/25/2015,6.4,,,0,0,,0.8,3.3,-7.1,270,260,11.2,14.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/26/2015,7.3,,,2.5,58,,-6.6,-1.6,-11.6,30,30,14.8,19.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/27/2015,9.9,,,24.1,561,,-7.6,-7.1,-9.9,360,360,14.3,20.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/28/2015,5.7,,,0.3,5,,-8.6,-4.3,-10.5,310,310,8.9,11.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/29/2015,1.9,,,0,0,,-5.9,0,-12.1,310,310,5.8,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/30/2015,5.3,,,1.5,18,,-0.7,1.1,-7.1,310,310,14.3,19.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/31/2015,9.8,,,1.3,33,,-7.6,-6,-11.6,320,320,16.1,21.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/1/2015,5.3,,,0,0,,-7.1,-1,-11,270,270,9.8,13
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/2/2015,8.1,,,19.8,411,,-6.7,-0.5,-12.1,50,50,16.1,20.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/3/2015,5.8,,,0,0,,-10.5,-5.5,-14.3,300,300,10.7,14.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/4/2015,4.2,,,0.3,0,,-4.9,3.3,-9.9,230,220,8.9,11.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/5/2015,6.6,,,2.3,20,,-0.7,2.2,-13.8,320,310,13.4,17.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/6/2015,5.1,,,0,0,,-11.3,-6,-14.9,300,300,9.4,13
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/7/2015,4.8,,,1.8,23,,-5.2,-1.6,-8.8,240,230,8.9,11.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/8/2015,6,,,9.4,188,,-3.6,-1.6,-10.5,30,40,9.8,12.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/9/2015,6.7,,,22.4,376,,-8.3,-3.8,-9.9,30,20,11.6,14.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/10/2015,5,,,1.3,18,,-6.7,-1,-9.9,360,350,9.4,10.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/11/2015,5.2,,,0.3,13,,-5.8,-3.8,-9.9,20,40,10.3,13.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/12/2015,2.4,,,0.8,25,,-6.2,-1,-8.8,330,330,7.2,9.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/13/2015,6.9,,,0,0,,-8.8,-5.5,-13.8,290,300,12.5,16.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/14/2015,4.3,,,5.8,81,,-10.4,-1,-16,120,320,9.8,10.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/15/2015,9.3,,,9.9,330,,-7.1,-6.6,-18.8,310,280,14.8,22.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/16/2015,8.8,,,0,0,,-14.2,-7.1,-19.3,290,300,13.9,18.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/17/2015,3.5,,,0.5,15,,-9.7,-4.9,-12.1,360,10,6.3,8.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/18/2015,2.4,,,0.3,0,,-4.8,-1.6,-8.2,280,280,6.3,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/19/2015,6.3,,,1.5,61,,-3.7,-1,-12.1,260,250,13.4,17.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/20/2015,8.3,,,0,0,,-11.4,-6.6,-14.9,270,260,12.5,15.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/21/2015,5,,,4.3,28,,-8.5,1.1,-15.5,200,210,11.6,15.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/22/2015,2.3,,,2.8,3,,0.8,3.9,-2.1,280,280,5.8,7.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/23/2015,6.5,,,0,0,,-3,0.6,-15.5,280,280,11.2,15.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/24/2015,4.2,,,0,0,,-12.9,-7.1,-16.6,190,190,8.9,10.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/25/2015,4.8,,,1.8,48,,-5,1.7,-9.9,280,270,9.8,13
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/26/2015,4.1,,,0.5,5,,-6,-5.5,-8.2,30,30,8.1,9.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/27/2015,3.7,,,0,0,,-6.5,-2.7,-9.3,290,330,6.3,8.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/28/2015,3.9,,,0,0,,-6.2,-0.5,-11,300,250,6.7,8.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/1/2015,2.7,,,4.3,48,,-5,-1,-11,210,210,8.9,10.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/2/2015,6.4,,,0.3,5,,-0.9,2.8,-3.2,280,280,13.4,18.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/3/2015,4.5,,,6.6,41,,-3.3,0.6,-6.6,190,320,10.7,14.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/4/2015,5.1,,,0.5,0,,2.3,6.1,0.6,260,260,9.4,13.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/5/2015,5.3,,,0,0,,0.8,3.9,-7.7,320,330,8.9,12.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/6/2015,4.7,,,0,0,,-7.9,-4.3,-12.7,320,310,10.3,13
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/7/2015,4.8,,,0,0,,-3.7,3.3,-8.2,220,220,9.4,11.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/8/2015,3.8,,,0,0,,0.3,5.6,-4.3,280,300,11.2,14.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/9/2015,4.5,,,0,0,,2.6,8.9,-3.2,280,270,11.2,16.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/10/2015,3,,,1.5,0,,3.8,8.9,-0.5,180,170,7.6,9.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/11/2015,5.2,,,0.3,0,,7.7,13.9,2.8,280,280,11.2,14.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/12/2015,7.6,,,0,0,,3.9,6.1,-3.8,330,320,14.3,18.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/13/2015,4.7,,,0,0,,-1.3,4.4,-4.3,220,210,8.1,10.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/14/2015,3.6,,,20.3,0,,1.1,3.9,-0.5,290,320,6.7,8.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/15/2015,6.2,,,6.9,74,,2.2,5,-2.7,360,360,14.8,17.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/16/2015,3.9,,,0,0,,0.7,7.2,-3.2,320,310,8.1,11.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/17/2015,6.4,,,3.6,0,,3.9,10.6,-2.1,320,320,17,22.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/18/2015,9.7,,,0,0,,-2.5,-1,-5.5,300,300,16.1,23.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/19/2015,7,,,0,0,,-3.8,1.1,-7.1,310,320,13.4,18.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/20/2015,1.6,,,1.3,13,,-2.5,0,-4.9,210,40,5.4,11.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/21/2015,2.9,,,2.3,30,,-1.1,5,-2.1,260,270,9.8,13.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/22/2015,8,,,0,0,,0.2,3.9,-6,290,290,14.8,21.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/23/2015,6.8,,,0,0,,-4.4,0.6,-7.7,300,300,10.7,13.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/24/2015,3.4,,,0,0,,-2.6,1.7,-6.6,200,220,5.8,7.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/25/2015,4,,,1,0,,1.7,9.4,-2.1,200,190,9.8,12.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/26/2015,3.9,,,20.3,0,,6.8,13.3,3.3,210,250,7.2,10.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/27/2015,2.4,,,5.3,0,,5.5,6.7,2.8,30,350,5.8,6.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/28/2015,5.6,,,3,8,,2.1,4.4,-1,10,10,10.7,13.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/29/2015,4.2,,,0,0,,0.3,5.6,-3.2,330,140,7.6,9.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/30/2015,5.8,,,0,0,,2.3,7.2,-1,210,220,13,15.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/31/2015,5.5,,,0,0,,5.8,10,2.8,250,270,8.9,13
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/1/2015,4.5,,,0,0,,3.9,8.3,-1,320,310,9.4,12.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/2/2015,5.7,,,0,0,,6,16.1,-1,220,220,13,16.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/3/2015,5.4,,,0.8,0,,12,15,7.2,230,230,10.7,13.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/4/2015,7.3,,,9.9,0,,8.6,11.1,2.2,290,310,16.5,21.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/5/2015,6.7,,,0,0,,4.1,9.4,0,270,270,12.5,16.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/6/2015,3.9,,,0,0,,4.1,5.6,2.2,50,60,7.6,9.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/7/2015,3.6,,,0.8,0,,4.1,5.6,2.2,40,30,6.7,8.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/8/2015,7.5,,,6.6,0,,2.7,5.6,1.1,50,40,10.7,13.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/9/2015,7.4,,,2.3,0,,1.9,2.8,0.6,60,60,11.2,13.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/10/2015,3.6,,,2.3,0,,4.4,12.8,2.2,230,220,8.9,11.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/11/2015,7.6,,,0,0,,11.6,13.9,5.6,270,260,13.4,17.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/12/2015,4,,,0,0,,10.7,20,3.9,280,250,7.2,9.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/13/2015,5.5,,,0,0,,13.6,20.6,5,220,210,10.7,13
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/14/2015,4.9,,,0.3,0,,14.9,18.3,11.1,230,210,11.2,15.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/15/2015,5.2,,,0,0,,14.7,19.4,10,330,320,11.2,15.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/16/2015,4.5,,,0,0,,10.2,15.6,5,210,210,10.3,11.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/17/2015,5.9,,,1.5,0,,12.3,18.3,8.3,220,230,9.8,12.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/18/2015,3.9,,,0,0,,11.9,15.6,6.1,10,10,12.5,15.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/19/2015,5.1,,,0,0,,7.9,10,5,110,320,8.1,10.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/20/2015,6.2,,,15.5,0,,6.2,10.6,5,140,140,11.2,14.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/21/2015,4.3,,,13.7,0,,13.2,18.3,7.8,260,210,8.9,12.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/22/2015,6.6,,,0,0,,13.1,19.4,6.1,190,190,15.7,18.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/23/2015,7.1,,,0,0,,8.4,10.6,3.3,270,260,11.2,14.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/24/2015,6.9,,,0,0,,6.1,10,2.8,290,310,10.3,16.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/25/2015,4.7,,,0,0,,7.3,13.3,2.2,320,340,8.1,13
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/26/2015,2.9,,,0,0,,8.7,13.3,6.1,330,330,6.3,8.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/27/2015,5.1,,,2.5,0,,10.8,13.9,7.2,320,30,9.8,13
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/28/2015,6.4,,,1.8,0,,9.7,17.8,5.6,40,330,11.6,15.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/29/2015,3.9,,,0,0,,10.8,12.2,8.9,80,80,7.2,8.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/30/2015,4,,,0,0,,9.9,12.8,6.7,90,90,6.7,8.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/1/2015,3.5,,,0,0,,7.4,9.4,3.9,90,90,7.6,9.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/2/2015,3.1,,,0,0,,6.1,10,3.9,100,90,5.8,7.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/3/2015,3.8,,,0,0,,11.8,19.4,7.2,210,210,7.6,9.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/4/2015,5.9,,,0,0,,17.3,28.9,9.4,220,220,13.4,16.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/5/2015,4.3,,,0.5,0,,19.1,21.1,12.2,100,100,9.4,11.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/6/2015,4.2,,,0,0,,16.1,22.8,11.1,220,210,8.9,11.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/7/2015,4.7,,,0,0,,18.3,26.1,11.7,210,200,9.8,12.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/8/2015,5.2,,,0,0,,15.6,21.7,7.8,30,30,9.8,11.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/9/2015,3.4,,,0,0,,10.8,21.7,7.8,190,190,8.1,10.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/10/2015,6,,,0,0,,21.9,31.7,15,220,260,9.8,13
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/11/2015,4.3,,,0,0,,19.8,26.7,10,30,20,9.4,10.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/12/2015,4.1,,,0.5,0,,14.1,30.6,8.9,240,240,11.2,14.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/13/2015,6.4,,,0,0,,17.7,20.6,11.7,290,290,12.5,15.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/14/2015,4.2,,,0,0,,14.2,20.6,9.4,110,110,9.8,10.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/15/2015,2.9,,,0,0,,14.9,19.4,8.9,100,110,6.7,8.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/16/2015,3.5,,,0,0,,16.3,21.7,12.8,170,160,7.6,9.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/17/2015,3.5,,,0,0,,16.2,19.4,11.1,60,50,6.7,8.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/18/2015,4.6,,,0,0,,11.7,14.4,9.4,30,,7.2,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/19/2015,4.4,,,6.9,0,,13.4,18.3,11.1,230,310,7.2,10.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/20/2015,6.2,,,0,0,,16.2,18.9,10.6,300,300,11.6,15.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/21/2015,4.3,,,0,0,,13.7,19.4,7.2,200,210,7.6,10.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/22/2015,5.8,,,0,0,,16.5,24.4,11.1,260,250,11.6,16.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/23/2015,5.9,,,0,0,,13.1,18.3,6.7,260,290,8.9,14.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/24/2015,7,,,0,0,,18.6,28.3,10.6,230,250,10.3,13.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/25/2015,4.8,,,0,0,,21,27.2,14.4,200,180,8.9,11.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/26/2015,7.3,,,0,0,,22.8,30.6,17.8,230,230,10.3,12.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/27/2015,7.2,,,0,0,,23.5,29.4,18.3,210,210,11.6,14.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/28/2015,5.9,,,0,0,,23.1,30,17.8,200,280,10.3,13
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/29/2015,3.6,,,0,0,,19.6,22.2,12.8,70,70,7.6,8.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/30/2015,6.5,,,0,0,,20.7,31.1,14.4,220,210,11.6,14.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/31/2015,6.2,,,23.1,0,,19.6,25,8.9,30,30,13.9,16.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/1/2015,6.1,,,9.7,0,,9,9.4,8.3,50,40,9.4,11.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/2/2015,5,,,18.8,0,,8.5,9.4,7.8,40,40,8.9,11.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/3/2015,3.1,,,0,0,,9.9,13.3,8.3,100,100,6.7,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/4/2015,2.8,,,0,0,,11.3,14.4,9.4,100,110,7.2,9.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/5/2015,3.4,,,0,0,,12.2,15,10,110,110,8.9,9.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/6/2015,3.1,,,2.3,0,,14.3,19.4,11.1,40,30,8.9,12.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/7/2015,4.8,,,0,0,,15.2,19.4,11.7,110,210,9.4,10.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/8/2015,7.4,,,0,0,,17.3,24.4,11.7,200,210,13,17.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/9/2015,5.9,,,0,0,,20.6,25.6,17.8,200,200,10.3,11.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/10/2015,4.9,,,0,0,,21.9,27.8,16.7,220,270,8.9,11.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/11/2015,6.1,,,0,0,,23.9,31.1,17.8,270,240,9.8,13
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/12/2015,4,,,0,0,,23.2,26.1,18.3,110,220,8.1,10.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/13/2015,3.8,,,0,0,,22.6,29.4,17.8,330,330,9.4,11.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/14/2015,4.3,,,0,0,,21.1,23.3,16.7,100,110,7.6,9.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/15/2015,4.1,,,10.2,0,,14.4,17.2,12.2,110,120,9.4,10.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/16/2015,2.1,,,0,0,,15.2,21.7,13.3,300,300,5.8,8.1
